Date,SPX Index,RTY Index,NDX Index,INDU Index,S5FINL Index,S5INFT Index,S5HLTH Index,S5TELS Index,S5INDU Index,S5COND Index,S5CONS Index,S5ENRS Index,S5MATR Index,S5RLST Index,S5UTIL Index,MXWD Index,MXWDEWGT Index,MXWO Index,MXEA Index,SX5E Index,SXXP Index,UKX Index,NKY Index,TPX Index,SPTSX60 Index,DAX Index,CAC Index,AEX Index,FTSEMIB Index,IBEX Index,OMX Index,AS51 Index,MXEF Index,XIN9I Index,HSI Index,KOSPI Index,TWSE Index,SENSEX Index,MXLA Index,WN1 Comdty,UXY1 Comdty,TY1 Comdty,FV1 Comdty,TU1 Comdty,CN1 Comdty,UB1 Comdty,RX1 Comdty,OE1 Comdty,DU1 Comdty,OAT1 Comdty,G 1 Comdty,IK1 Comdty,JB1 Comdty,XM1 Comdty,TFT1 Comdty,DW1 Comdty,KAA1 Comdty,LEGATRUH Index,LGTRTRUH Index,H03454US Index,H03450US Index,LGCPTRUH Index,LG30TRUH Index,LG20TRUH Index,LUATTRUU Index,EURUSD Curncy,JPYUSD Curncy,GBPUSD Curncy,CHFUSD Curncy,SEKUSD Curncy,CADUSD Curncy,AD1 Curncy,NZDUSD Curncy,CNYUSD Curncy,BRLUSD Curncy,MXNUSD Curncy,KRWUSD Curncy,CL1 Comdty,HG1 Comdty,NG1 Comdty,GC1 Comdty,SI1 Comdty,PL1 Comdty,SCO1 Comdty,PA1 Comdty,C 1 Comdty,W 1 Comdty,S 1 Comdty,VIX Index
Date,S&P500,R.2000,NASDAQ,Dow,Financial,Technology,Health Care,Communication,Industrial,Con. Disc,Con. Staples,Energy,Material,Real Estate,Utilities,ACWI,ACWI (EW),MSCI World,MSCI EAFE,EUROSTOXX50,STOXX600,FTSE100,Nikkei225,Topix,TSX60,DAX,CAC40,AEX,FTSE MIB,IBEX35,OMXS30,ASX200,MSCI EM,China A50,HangSeng,Kospi,TAIEX,SENSEX,MSCI Latin,US 30Y,US Ultra 10Y,US 10Y,US 5Y,US 2Y,Canada 10Y,Germany 30Y,Germany 10Y,Germany 5Y,Germany 2Y,France 10Y,UK 10Y,Italy 10Y,Japan 10Y,Australia 10Y,China 10Y,Mexico 10Y,Korea 10Y,Bbg Global Agg,Bbg Global Treasury,Bbg Global Treasury LT,Bbg Global Treasury ST,Bbg Global Corporate,Bbg Global HY,Bbg EM USD,Bbg US Treasury,EUR,JPY,GBP,CHF,SEK,CAD,AUD,NZD,CNY,BRL,MXN,KRW,WTI,Copper,Natural Gas(US),Gold,Silver,Platinum,Iron Ore,Palladium,Corn,Wheat,Soybean,VIX
2000-01-26,1404.09,521.812,3621.21,11032.99,309.44,760.28,330.39,296.89,255.62,285.3907,197.79,213.09,143.74,,154.33,327.1,1345.86,1355.46,1673.62,4721.03,364.28,6375.6,19111.19,1664.09,504.39,6969.37,5646.32,637.39,41361.0,11031.4,1226.31,3048.7,501.02,,15427.72,885.54,9581.96,5367.79,1119.5,,,94.609375,97.25,98.9609375,117.22,98.32,102.95,102.97,102.57,,109.72,,133.89,92.725,,,,216.6239,,,,,110.5987,,959.59,1.0019,0.00946,1.6403,0.6212,0.11749,0.6946,65.19,0.5079,0.12079,0.5622,0.10517,0.08869,27.84,84.15,2.523,286.5,5.283,447.5,,472.0,223.0,260.0,513.25,23.03
2000-01-27,1398.56,517.712,3593.15,11028.03,312.54,752.27,331.2,295.32,256.58,284.37,196.56,207.39,144.01,,154.24,327.53,1346.75,1357.12,1683.75,4786.82,369.06,6441.0,19209.72,1685.9,510.63,7126.13,5688.35,634.87,41939.0,11206.6,1214.75,3051.4,502.35,,15917.81,909.23,9628.98,5369.1,1113.87,,,94.578125,97.046875,98.84375,116.65,97.71,102.42,102.67,102.44,,108.84,,133.94,92.78,,,,216.6239,,,,,110.5987,,960.67,0.9882,0.009509,1.6396,0.6125,0.1161,0.697,65.47,0.5044,0.12079,0.5617,0.10479,0.08877,27.32,84.45,2.61,287.1,5.415,445.6,,483.0,225.75,263.5,527.0,23.54
2000-01-28,1360.16,505.305,3446.13,10738.88,300.89,726.4,336.44,288.19,247.3,273.0436,191.98,202.49,141.69,,152.07,322.24,1334.23,1334.47,1675.04,4781.94,368.38,6375.6,19434.78,1702.61,493.09,7066.6,5731.05,632.46,41854.0,11009.3,1245.99,3064.6,499.05,,16185.94,941.67,9696.91,5335.8,1084.37,,,94.890625,97.0,98.7265625,116.78,98.59,102.88,102.8,102.49,,108.63,,134.32,92.785,,,,216.6239,,,,,110.5987,,963.18,0.9747,0.009335,1.6201,0.6057,0.11278,0.6914,63.16,0.492,0.1208,0.5559,0.1043,0.08897,27.22,83.5,2.532,283.0,5.327,453.8,,485.9,223.5,259.75,523.5,26.14
2000-01-31,1394.46,496.954,3570.05,10940.54,311.09,745.4,345.91,311.05,248.4,274.2822,193.87,209.22,141.06,,157.63,322.83,1323.38,1338.25,1646.62,4684.48,360.93,6268.5,19539.7,1707.96,498.59,6835.6,5659.81,612.38,41463.0,10835.1,1220.23,3080.2,491.39,,15532.34,943.88,9744.89,5205.29,1068.15,,,94.78125,96.859375,98.625,116.42,98.92,103.03,102.9,102.48,,109.52,,133.53,92.79,,,,216.2309,,,,,110.0403,,960.87,0.9707,0.009313,1.6162,0.6033,0.11292,0.6907,63.52,0.4969,0.1208,0.5605,0.10425,0.08889,27.64,84.95,2.662,283.2,5.317,455.0,,484.7,220.0,256.25,508.0,24.95
2000-02-01,1409.28,504.508,3701.78,11041.06,311.67,764.92,345.73,307.53,249.79,281.3091,193.78,209.12,143.55,,156.12,325.39,1323.87,1348.85,1650.96,4792.04,366.71,6290.9,19423.38,1697.15,500.75,7050.46,5773.42,619.23,42403.0,10970.0,1261.15,3072.3,495.36,,15653.86,928.75,9856.39,5215.54,1078.1,,,95.09375,96.90625,98.671875,116.9,99.7,103.67,103.28,102.6,,110.75,,133.21,92.785,,,,216.2309,,,,,110.0403,,963.07,0.9711,0.00927,1.615,0.6035,0.11393,0.6903,63.17,0.4937,0.12081,0.5605,0.10425,0.08873,28.22,84.3,2.699,282.5,5.253,452.9,,492.55,222.0,258.0,510.0,23.45
2000-02-02,1409.12,510.62,3724.46,11003.21,308.38,772.23,345.21,304.68,247.69,283.0434,192.27,209.63,143.62,,154.88,327.25,1328.07,1356.33,1669.51,4902.12,371.34,6302.8,19578.91,1711.86,515.39,7171.95,5946.86,629.15,42993.0,11195.6,1313.84,3110.3,499.46,,15789.82,943.59,9856.39,5304.92,1091.0,,,95.21875,96.90625,98.6171875,117.15,99.85,103.65,103.24,102.59,,110.65,,132.22,92.79,,,,216.2309,,,,,110.0403,,964.65,0.9765,0.009244,1.6088,0.606,0.1145,0.6961,63.81,0.4967,0.12081,0.5599,0.10481,0.08845,27.55,82.25,2.759,284.9,5.24,466.2,,502.25,220.75,257.25,507.5,23.12
2000-02-03,1424.97,522.281,3851.16,11013.45,307.63,799.41,345.77,301.1,251.83,285.9377,191.65,206.82,142.47,,157.3,332.72,1342.79,1378.74,1706.1,5046.12,376.29,6324.3,19786.42,1729.48,520.63,7354.26,6149.67,649.59,43889.0,11544.1,1318.61,3142.4,509.63,,15968.12,950.22,9856.39,5340.19,1134.38,,,95.859375,97.46875,98.75,118.24,101.72,104.24,103.44,102.65,,111.09,,132.17,92.87,,,,216.2309,,,,,110.0403,,970.0,0.9894,0.009292,1.5972,0.616,0.11681,0.6935,63.68,0.4946,0.1208,0.5607,0.10537,0.08849,28.03,82.6,2.659,287.2,5.288,474.8,,514.05,218.0,253.75,501.0,22.01
2000-02-04,1424.37,526.215,3874.37,10963.81,302.92,811.14,345.52,301.35,253.11,285.459,189.0,201.4,141.95,,153.37,333.42,1347.67,1380.88,1709.89,5119.79,377.37,6185.0,19763.13,1741.22,542.69,7444.61,6275.72,660.95,44091.0,11580.1,1329.3,3118.7,515.43,,15968.12,950.22,9856.39,5313.59,1168.22,,,95.46875,97.171875,98.609375,117.3,100.08,103.38,102.96,102.52,,110.37,,132.55,92.965,,,,216.2309,,,,,110.0403,,967.97,0.9832,0.009329,1.5918,0.6117,0.11601,0.6941,63.69,0.4965,0.12079,0.5656,0.10588,0.08853,28.82,82.75,2.742,310.4,5.572,479.5,,525.0,219.75,257.0,505.5,21.54
2000-02-07,1424.24,533.091,3933.34,10905.79,300.07,821.94,348.37,306.73,246.54,280.4425,187.99,202.75,139.4,,153.52,332.28,1346.48,1374.92,1695.08,5041.08,374.2,6118.6,19945.43,1754.78,536.59,7296.32,6203.58,652.42,43730.0,11506.8,1349.28,3136.9,521.87,,15968.12,973.13,9856.39,5474.0,1196.7,,,94.78125,96.8125,98.4921875,116.82,99.48,103.11,102.89,102.48,,110.25,,132.15,92.87,,,,216.2309,,,,,110.0403,,964.21,0.9815,0.009207,1.598,0.6105,0.11605,0.6903,63.43,0.494,0.12079,0.5653,0.10613,0.08855,28.45,82.7,2.562,301.9,5.285,474.3,,540.9,221.5,258.75,506.5,22.79
2000-02-08,1441.72,538.18,4062.88,10957.61,303.55,836.08,352.13,311.7,247.53,286.4669,189.9,200.32,137.9,,156.11,336.31,1351.5,1391.96,1719.59,5176.17,382.38,6285.8,19868.88,1737.55,545.84,7549.88,6297.66,667.66,45150.0,11834.8,1356.27,3134.6,525.59,,16228.73,961.22,9856.39,5610.56,1212.88,,,95.109375,96.859375,98.5078125,117.2,100.59,103.56,103.11,102.53,,110.6,,131.4,92.825,,,,216.2309,,,,,110.0403,,968.14,0.9855,0.009138,1.6113,0.6129,0.11636,0.6924,63.33,0.4915,0.12079,0.5667,0.10637,0.08867,28.02,82.0,2.495,299.2,5.34,498.5,,579.8,221.25,259.25,500.25,21.25
2000-02-09,1411.7,536.657,3968.46,10699.17,295.22,821.84,342.62,305.39,242.38,280.1979,188.35,192.26,136.0,,155.35,333.98,1349.03,1381.36,1730.47,5191.79,382.35,6315.4,20007.77,1747.83,544.49,7629.11,6271.6,667.15,45101.0,11939.5,1363.34,3149.9,528.27,,16819.46,976.05,10008.88,5649.1,1200.19,,,94.59375,96.828125,98.5234375,116.9,100.95,103.41,102.9,102.46,,110.31,,131.75,92.895,,,,216.2309,,,,,110.0403,,964.99,0.9942,0.009192,1.6169,0.6178,0.11735,0.6925,63.5,0.4939,0.12079,0.5654,0.1061,0.089,28.77,82.2,2.54,306.1,5.43,529.6,,590.15,222.5,265.5,503.75,22.9
2000-02-10,1416.83,542.929,4090.0,10643.64,289.01,842.87,334.45,308.11,242.42,280.1746,186.51,196.08,134.79,,154.71,333.7,1345.91,1379.69,1721.96,5174.35,381.61,6279.8,19710.02,1729.47,549.12,7709.27,6207.52,661.29,45785.0,12020.6,1371.14,3192.3,530.99,,16845.17,966.18,10057.67,5789.04,1216.84,,,94.203125,96.765625,98.5390625,116.33,99.89,102.84,102.83,102.46,,109.99,,131.92,92.935,,,,216.2309,,,,,110.0403,,962.1,0.9854,0.00916,1.6097,0.6134,0.11649,0.6905,63.1,0.4892,0.12079,0.5659,0.10613,0.08897,29.43,84.95,2.592,316.2,5.425,517.9,,580.0,225.5,271.75,513.0,23.07
2000-02-11,1387.12,537.851,3968.89,10425.22,288.8,815.15,324.28,302.01,237.56,276.8708,184.51,191.65,132.21,,153.41,330.29,1339.18,1365.0,1719.72,5195.67,381.41,6193.3,19710.02,1729.47,538.81,7611.55,6287.01,662.68,46878.0,12432.6,1379.14,3167.3,529.45,,17380.3,953.22,10128.67,5933.56,1202.06,,,94.40625,96.9375,98.6015625,116.84,99.54,102.8,102.79,102.44,,110.34,,131.92,92.87,,,,216.2309,,,,,110.0403,,964.19,0.9875,0.00919,1.5936,0.6153,0.1166,0.6895,63.25,0.491,0.12079,0.5655,0.10613,0.08917,29.44,84.5,2.57,311.1,5.35,526.4,,598.85,221.75,269.5,505.25,24.42
2000-02-14,1389.94,540.639,3986.13,10519.85,284.23,816.72,328.29,302.3,239.83,277.348,182.34,196.15,133.81,,154.83,328.82,1328.69,1359.94,1701.24,5166.08,379.14,6068.6,19556.46,1717.41,549.84,7644.8,6268.32,654.72,47395.0,12458.6,1350.31,3122.2,520.62,,17188.96,910.87,9971.45,5924.31,1183.43,,,95.0,97.234375,98.71875,117.38,100.35,103.3,103.02,102.53,,110.91,,132.23,92.87,,,,216.2309,,,,,110.0403,,968.61,0.9783,0.009182,1.588,0.608,0.11525,0.6863,62.74,0.486,0.1208,0.5643,0.10643,0.08869,30.25,84.4,2.541,308.5,5.27,517.2,,605.5,222.25,268.75,505.0,24.38
2000-02-15,1402.05,540.911,3997.03,10718.1,290.96,819.94,330.85,299.27,244.32,273.7417,186.28,203.84,138.38,,155.47,327.35,1324.22,1353.77,1673.68,5043.33,371.3,6005.2,19367.83,1690.14,553.13,7396.13,6092.63,652.34,45726.0,12165.1,1309.94,3152.3,518.89,,16688.16,879.7,9957.74,5803.19,1185.78,,,94.796875,97.0625,98.671875,117.04,100.04,103.03,102.9,102.5,,110.8,,132.51,92.945,,,,216.2309,,,,,110.0403,,967.12,0.9815,0.009157,1.596,0.6109,0.11509,0.6868,62.91,0.4879,0.1208,0.5631,0.10672,0.08873,30.06,82.7,2.618,301.7,5.258,527.9,,658.35,222.25,266.0,508.75,22.92
2000-02-16,1387.67,548.442,3997.97,10561.42,286.26,814.8,330.85,298.38,241.39,264.6194,183.81,205.13,136.46,,155.57,326.58,1326.36,1350.4,1685.76,5063.73,376.12,6147.4,19599.18,1691.12,557.45,7490.32,6046.27,660.72,46446.0,12235.1,1343.31,3150.4,518.96,,17043.39,879.5,10064.49,5725.5,1189.0,,,94.78125,97.0625,98.6796875,116.9,99.78,102.86,102.89,102.48,,109.95,,132.59,92.91,,,,216.2309,,,,,110.0403,,966.98,0.9863,0.009139,1.6077,0.6149,0.11583,0.6884,63.22,0.4927,0.1208,0.5637,0.10675,0.08873,30.05,82.8,2.564,302.5,5.305,542.4,,711.15,223.0,265.25,507.5,23.51
2000-02-17,1388.26,559.121,4125.38,10514.57,281.5,833.26,328.64,298.85,241.53,257.4597,183.02,203.87,135.74,,154.9,328.23,1331.01,1356.94,1703.65,5114.47,379.95,6209.3,19791.4,1717.11,556.97,7580.53,6154.96,667.97,46807.0,12326.7,1352.06,3140.8,523.21,,16981.23,897.52,10202.2,5835.15,1183.9,,,94.5625,96.875,98.578125,117.0,100.08,102.9,102.8,102.41,,110.29,,132.05,92.94,,,,216.2309,,,,,110.0403,,967.59,0.9878,0.009045,1.609,0.6156,0.11565,0.6893,63.28,0.4943,0.12081,0.5647,0.10662,0.08861,29.46,83.6,2.667,301.4,5.265,529.4,,705.55,221.25,262.5,508.0,23.17
2000-02-18,1346.09,546.433,3965.75,10219.53,271.99,804.52,319.48,284.15,233.79,253.0286,180.08,198.28,132.04,,152.39,322.71,1322.1,1333.48,1693.92,5079.59,378.76,6165.0,19789.03,1719.77,545.2,7573.78,6062.72,655.17,46602.0,12368.0,1371.35,3114.9,518.6,,16599.16,879.14,10096.38,5721.65,1153.59,,,95.078125,97.140625,98.65625,117.7,100.83,103.19,102.91,102.38,,110.69,,132.62,92.935,,,,216.2309,,,,,110.0403,,971.15,0.9839,0.009011,1.6013,0.6143,0.11541,0.6893,62.86,0.4913,0.12081,0.5628,0.10647,0.08853,29.51,83.2,2.633,305.2,5.283,503.2,,701.25,220.5,264.75,514.5,26.0
2000-02-21,1346.09,546.433,3965.75,10219.53,271.99,804.52,319.48,284.15,233.79,253.0286,180.08,198.28,132.04,,152.39,320.3,1310.64,1323.54,1670.4,5033.33,374.48,6081.6,19543.75,1680.72,538.12,7590.53,5967.28,649.34,46014.0,12260.3,1376.3,3114.9,514.57,,16322.37,845.32,9912.67,5876.89,1151.44,,,95.078125,97.140625,98.65625,118.24,101.12,103.47,103.05,102.38,,111.37,,132.79,93.185,,,,216.2309,,,,,110.0403,,971.15,0.9877,0.008988,1.6005,0.6159,0.11531,0.687,62.67,0.4874,0.1208,0.5623,0.1063,0.0883,29.51,83.2,2.633,305.2,5.283,503.2,,701.25,220.5,264.75,514.5,26.0
2000-02-22,1352.17,541.761,3969.13,10304.85,273.92,803.88,323.29,284.24,238.89,252.5329,182.9,196.19,135.89,,150.43,321.59,1304.44,1330.4,1682.69,5024.05,371.76,6014.7,19390.58,1644.59,536.48,7607.94,5963.31,647.28,46034.0,12076.9,1347.83,3097.0,506.77,,16255.17,850.02,9731.93,5883.33,1134.36,,,96.109375,97.703125,98.890625,119.6,102.19,104.19,103.5,102.54,,112.18,,132.24,93.205,,,,216.2309,,,,,110.0403,,977.25,1.0038,0.009032,1.6126,0.6241,0.11685,0.684,62.49,0.4898,0.12081,0.5599,0.10578,0.08814,29.62,82.75,2.515,305.6,5.293,509.3,,816.8,219.25,262.25,513.0,25.86
2000-02-23,1360.69,550.566,4170.09,10225.73,272.56,834.35,321.05,279.89,237.79,253.6433,179.81,191.73,133.12,,148.33,324.34,1310.21,1342.0,1698.59,5086.0,376.98,6144.1,19519.55,1667.24,544.22,7698.97,6031.25,652.52,47134.0,12312.3,1365.03,3101.1,509.72,,16376.79,880.67,9642.26,5642.46,1158.88,,,95.5625,97.34375,98.703125,118.87,101.66,103.96,103.41,102.53,,112.01,,132.34,93.235,,,,216.2309,,,,,110.0403,,973.51,1.0036,0.009007,1.6039,0.6228,0.11693,0.6848,62.09,0.4893,0.1208,0.5607,0.10666,0.08806,29.39,83.9,2.53,300.4,5.263,471.9,,720.0,215.25,254.75,499.75,23.89
2000-02-24,1353.43,554.846,4253.05,10092.64,268.93,849.56,315.6,276.78,236.9,247.3667,174.93,188.3,129.65,,145.04,323.44,1308.74,1337.98,1696.61,5117.41,377.77,6086.7,19571.44,1690.05,533.55,7640.53,6078.78,653.55,46907.0,12352.3,1379.84,3099.6,510.31,,17058.66,867.37,9599.17,5810.17,1158.74,,,96.203125,97.796875,98.9296875,119.88,102.08,104.41,103.67,102.68,,112.85,,131.86,93.27,,,,216.2309,,,,,110.0403,,976.68,0.992,0.00899,1.6003,0.6169,0.11629,0.688,61.59,0.4875,0.1208,0.5628,0.10646,0.08745,29.97,83.4,2.549,299.1,5.17,468.0,,697.4,216.25,254.75,504.5,24.38
2000-02-25,1333.36,557.417,4178.58,9862.12,266.15,836.41,308.89,272.57,232.51,246.0499,171.24,186.09,127.37,,142.42,321.92,1305.98,1332.04,1707.2,5208.87,385.34,6198.0,19817.88,1724.5,525.67,7738.68,6188.64,662.56,48235.0,12690.9,1427.61,3111.2,505.52,,17200.98,864.76,9432.49,5623.08,1147.56,,,96.203125,97.921875,99.0703125,119.9,100.61,103.69,103.28,102.57,,112.94,,131.95,93.455,,,,216.2309,,,,,110.0403,,975.78,0.9749,0.009061,1.5953,0.6064,0.1153,0.6909,61.57,0.4877,0.12079,0.5637,0.10667,0.08798,30.35,81.5,2.603,293.0,5.04,452.1,,689.0,213.25,248.0,497.0,25.2
2000-02-28,1348.05,558.333,4162.13,10038.66,274.19,832.44,309.37,277.28,234.86,252.2398,175.0,191.8,128.01,,146.08,321.24,1294.66,1330.35,1684.35,5126.33,381.51,6099.6,19720.1,1728.44,529.75,7587.13,6102.73,654.54,47746.0,12467.0,1432.47,3106.7,497.23,,16984.44,819.01,9432.49,5740.69,1141.95,,,95.640625,97.578125,98.9140625,119.45,100.6,103.68,103.37,102.59,,112.77,,132.51,93.375,,,,216.2309,,,,,110.0403,,973.18,0.9709,0.009122,1.5958,0.6044,0.11545,0.6888,61.36,0.4866,0.12079,0.5628,0.10652,0.08814,30.13,78.1,2.686,294.2,5.048,465.1,,721.2,212.0,244.5,497.75,24.68
2000-02-29,1366.42,578.471,4266.94,10128.31,276.92,845.94,309.58,285.92,237.5,258.2773,174.01,196.1,127.19,,147.16,323.59,1296.07,1340.58,1689.34,5182.62,386.01,6232.6,19959.52,1718.94,519.93,7644.55,6190.96,664.28,48479.0,12585.8,1433.08,3124.6,497.74,,17169.44,828.38,9435.94,5446.98,1149.73,,,95.765625,97.53125,98.8984375,119.49,100.82,103.72,103.36,102.57,,112.04,,132.12,93.335,,,,218.2874,,,,,112.397,,975.32,0.9642,0.009067,1.5792,0.6005,0.1143,0.6896,61.89,0.4892,0.12079,0.5661,0.10673,0.0884,30.43,78.7,2.761,294.2,5.048,471.7,,712.0,215.0,247.0,501.25,23.37
2000-03-01,1379.19,589.087,4309.01,10137.93,280.82,857.32,305.31,298.92,238.24,257.4824,175.51,200.42,124.83,,146.57,328.22,1313.85,1359.03,1720.94,5235.14,391.03,6364.9,20081.67,1725.24,536.63,7727.93,6256.32,668.64,48676.0,12538.7,1463.75,3187.2,509.58,,16843.59,828.38,9689.1,5642.12,1175.06,,,95.921875,97.65625,98.9296875,119.81,100.98,103.8,103.39,102.59,,112.31,,132.35,93.46,,,,218.2874,,,,,112.397,,975.5,0.9727,0.009332,1.5854,0.6056,0.11549,0.6898,60.44,0.4872,0.12079,0.5672,0.10693,0.08865,31.77,79.15,2.815,293.3,5.073,467.2,,690.9,214.75,247.75,496.5,21.64
2000-03-02,1381.76,584.751,4234.26,10164.92,278.08,859.01,306.81,310.96,239.19,256.6491,171.6,202.82,121.8,,147.51,331.14,1317.15,1370.66,1741.13,5406.37,398.98,6432.1,20065.11,1718.48,542.65,7945.77,6477.55,672.59,49464.0,12709.6,1515.62,3219.8,517.07,,16936.81,894.66,9543.82,5528.31,1202.15,,,95.8125,97.53125,98.90625,119.62,101.1,103.69,103.3,102.56,,112.09,,132.46,93.415,,,,218.2874,,,,,112.397,,975.83,0.9656,0.009283,1.5766,0.6007,0.11395,0.6864,60.75,0.4873,0.12079,0.5693,0.10732,0.0893,31.69,78.6,2.783,289.7,5.008,452.5,,665.4,216.25,247.25,501.5,21.06
2000-03-03,1409.17,598.969,4442.87,10367.2,281.75,889.01,307.48,314.57,245.29,261.3059,173.2,200.29,127.0,,148.49,334.15,1316.96,1383.94,1743.17,5450.22,402.57,6487.5,19927.54,1686.49,542.54,7960.03,6514.11,680.51,49169.0,12745.0,1530.02,3232.6,516.31,,17285.24,894.83,9588.03,5378.27,1227.54,,,96.015625,97.609375,98.96875,119.84,101.47,103.98,103.4,102.56,,112.75,,132.44,93.35,,,,218.2874,,,,,112.397,,977.74,0.9586,0.009268,1.5778,0.5964,0.11366,0.6895,60.89,0.4884,0.12078,0.5731,0.10742,0.08893,31.51,79.15,2.825,290.3,5.099,463.5,,655.0,218.5,247.5,504.0,19.21
2000-03-06,1391.28,602.502,4457.18,10170.51,278.66,886.81,298.39,311.62,242.47,255.6083,170.1,196.47,123.69,,143.95,332.28,1316.82,1375.61,1744.82,5464.43,405.5,6567.8,19796.35,1649.83,555.25,7975.78,6545.98,680.22,50109.0,12816.8,1537.33,3214.0,517.22,,17758.76,909.33,9367.91,5520.69,1217.17,,,95.78125,97.453125,98.8984375,119.38,101.45,104.11,103.43,102.58,,113.25,,132.74,93.28,,,,218.2874,,,,,112.397,,976.21,0.9586,0.009301,1.5749,0.5962,0.11375,0.6881,60.21,0.483,0.12079,0.573,0.10724,0.08901,32.18,79.35,2.85,289.4,5.053,464.1,,660.0,221.75,249.75,508.25,21.5
2000-03-07,1355.62,596.035,4390.83,9796.04,269.36,871.81,283.19,303.58,232.24,247.9426,155.0,212.71,119.02,,144.09,327.82,1310.43,1356.14,1740.97,5426.36,402.62,6466.5,19944.24,1665.53,543.84,8064.97,6441.85,677.21,48925.0,12667.2,1539.0,3232.5,516.73,,17865.36,907.34,9380.07,5589.85,1215.23,,,95.9375,97.625,99.0234375,119.55,101.2,104.09,103.47,102.55,,113.49,,132.63,93.245,,,,218.2874,,,,,112.397,,977.11,0.9584,0.009418,1.5804,0.5965,0.11392,0.6872,60.36,0.4845,0.12079,0.5732,0.10719,0.08905,34.13,78.4,2.799,293.7,5.069,469.0,,665.5,218.0,250.0,502.25,24.31
2000-03-08,1366.7,595.432,4445.68,9856.54,266.56,878.89,297.28,306.86,233.85,249.6304,156.74,209.5,121.55,,142.19,327.46,1305.16,1354.19,1723.82,5364.52,398.35,6411.2,19766.8,1661.14,536.76,7987.0,6344.97,674.75,48810.0,12668.3,1480.78,3207.9,519.12,,17951.43,915.94,9389.49,5511.42,1228.01,,,95.921875,97.640625,99.0078125,119.56,101.37,104.1,103.58,102.49,,113.38,,133.06,93.305,,,,218.2874,,,,,112.397,,976.7,0.961,0.009334,1.5817,0.5982,0.11349,0.6868,60.96,0.4884,0.12079,0.5744,0.10789,0.08901,31.26,77.85,2.71,290.4,5.077,468.2,,704.7,219.25,252.0,505.5,23.82
2000-03-09,1401.69,606.845,4586.26,10010.73,270.07,910.4,312.64,314.96,237.44,255.737,156.67,212.05,122.08,,141.65,332.37,1317.93,1375.57,1738.28,5352.88,399.08,6532.1,19662.33,1643.77,543.88,7949.15,6423.43,668.09,49233.0,12563.2,1481.87,3188.0,520.21,,17637.03,884.59,9587.27,5328.79,1236.07,,,96.15625,97.796875,99.0625,119.71,102.0,104.31,103.28,102.3,,113.74,,132.72,93.235,,,,218.2874,,,,,112.397,,977.56,0.9669,0.009395,1.5827,0.6016,0.11458,0.6862,61.52,0.4935,0.12079,0.5768,0.10758,0.08889,31.69,78.85,2.786,292.7,5.097,468.5,,694.5,220.5,254.25,507.0,22.21
2000-03-10,1395.07,604.561,4587.16,9928.83,270.41,908.28,312.18,316.72,238.54,251.8835,151.15,207.13,122.57,,142.71,331.89,1318.03,1373.68,1742.91,5416.81,402.26,6568.7,19750.4,1633.3,547.69,7975.95,6510.28,676.61,49355.0,12513.7,1504.02,3189.3,518.63,,17831.86,891.36,9429.6,5301.78,1218.08,,,95.890625,97.625,98.9765625,119.42,101.1,103.99,102.99,102.15,,113.38,,131.0,93.28,,,,218.2874,,,,,112.397,,975.59,0.9637,0.009403,1.5765,0.5988,0.11469,0.6862,61.48,0.4938,0.12079,0.5731,0.10718,0.08901,31.76,78.15,2.774,290.0,5.064,470.7,,707.5,219.75,250.0,500.0,21.24
2000-03-13,1383.62,590.855,4426.8,9947.13,272.0,897.32,303.9,313.9,235.53,250.9834,153.08,204.21,124.67,,141.39,326.73,1305.66,1353.89,1703.53,5254.41,392.86,6466.9,19189.93,1558.15,547.46,7693.85,6336.93,658.06,48208.0,12359.7,1466.58,3185.9,500.73,,17096.68,854.66,8811.95,5129.22,1190.5,,,96.09375,97.734375,99.0234375,119.62,102.23,104.21,103.15,102.22,,113.49,,131.11,93.21,,,,218.2874,,,,,112.397,,976.97,0.9642,0.009476,1.5792,0.5981,0.11468,0.6842,61.6,0.4933,0.1208,0.5732,0.1073,0.08897,32.02,78.0,2.86,291.5,5.064,477.0,,692.5,223.5,253.75,513.25,22.85
2000-03-14,1359.15,573.552,4226.99,9811.24,270.42,873.56,296.7,304.8,232.36,249.0515,150.55,206.18,121.79,,139.89,324.12,1302.44,1342.83,1701.83,5258.32,393.57,6487.1,19141.84,1581.97,548.36,7650.05,6350.35,661.19,48181.0,12555.8,1466.87,3178.7,498.17,,16929.16,846.74,8835.58,5175.71,1173.62,,,96.5625,98.015625,99.1328125,119.94,101.96,104.2,103.08,102.17,,113.19,,131.1,93.285,,,,218.2874,,,,,112.397,,980.43,0.9686,0.009441,1.5776,0.6009,0.11535,0.6826,61.65,0.4882,0.1208,0.5755,0.1072,0.08904,31.69,79.35,2.809,289.7,5.092,478.1,,697.5,228.75,259.5,520.0,24.41
